# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 24 00:08:08 2023
#
# User ID:         gpadilam
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-197 b,Kepler-197,1,2,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.59930800,0.00002300,-0.00002300,0,0.060000,,,0,1.020,0.040,-0.040,0,0.091,0.004,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,,,,,,,,,,4.30,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m54.35s,295.2264739,+50d33m33.25s,50.5592348,330.5750000,2.3440000,-2.3120000,11.7750000,0.0240000,-0.0240000,10.5350000,0.0210000,-0.0210000,11.7800000,0.0001750,-0.0001750,2014-05-14,2014-03,2014-05-14
Kepler-197 c,Kepler-197,1,2,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.34969500,0.00004500,-0.00004500,0,0.090000,,,0,1.230,0.040,-0.040,0,0.110,0.004,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,,,,,,,,,,4.30,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m54.35s,295.2264739,+50d33m33.25s,50.5592348,330.5750000,2.3440000,-2.3120000,11.7750000,0.0240000,-0.0240000,10.5350000,0.0210000,-0.0210000,11.7800000,0.0001750,-0.0001750,2014-05-14,2014-03,2014-05-14
Kepler-197 d,Kepler-197,1,2,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,15.67756300,0.00009600,-0.00009600,0,0.119000,,,0,1.220,0.100,-0.100,0,0.109,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,,,,,,,,,,4.30,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m54.35s,295.2264739,+50d33m33.25s,50.5592348,330.5750000,2.3440000,-2.3120000,11.7750000,0.0240000,-0.0240000,10.5350000,0.0210000,-0.0210000,11.7800000,0.0001750,-0.0001750,2014-05-14,2014-03,2014-05-14
Kepler-197 e,Kepler-197,1,2,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,25.20971500,0.00038700,-0.00038700,0,0.164000,,,0,0.910,0.040,-0.040,0,0.081,0.004,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,,,,,,,,,,4.30,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m54.35s,295.2264739,+50d33m33.25s,50.5592348,330.5750000,2.3440000,-2.3120000,11.7750000,0.0240000,-0.0240000,10.5350000,0.0210000,-0.0210000,11.7800000,0.0001750,-0.0001750,2014-05-14,2014-03,2014-05-14
Kepler-1972 b,Kepler-1972,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,7.54425000,0.00054000,-0.00054000,0,,,,,0.802,0.042,-0.041,0,0.072,0.004,-0.004,0,2.02000,0.56000,-0.62000,0,0.00636,0.00176,-0.00195,0,Mass,0.067000,0.071000,-0.040000,0,,,,,,,,,1,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,,5818.00,27.00,-27.00,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,0.230,0.010,-0.010,0,[M/H],4.20,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m34.87s,288.3953074,+39d52m21.02s,39.8725067,287.3390000,2.0980000,-2.0680000,11.2300000,0.0340000,-0.0340000,9.7920000,0.0170000,-0.0170000,11.1438000,0.0004830,-0.0004830,2023-03-28,2022-01,2023-03-28
Kepler-1972 c,Kepler-1972,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,11.32950000,0.00110000,-0.00110000,0,,,,,0.868,0.051,-0.050,0,0.077,0.005,-0.004,0,2.11000,0.59000,-0.65000,0,0.00664,0.00186,-0.00205,0,Mass,0.043000,0.046000,-0.028000,0,,,,,,,,,1,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,,5818.00,27.00,-27.00,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,0.230,0.010,-0.010,0,[M/H],4.20,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m34.87s,288.3953074,+39d52m21.02s,39.8725067,287.3390000,2.0980000,-2.0680000,11.2300000,0.0340000,-0.0340000,9.7920000,0.0170000,-0.0170000,11.1438000,0.0004830,-0.0004830,2023-03-28,2022-01,2023-03-28
Kepler-1976 b,Kepler-1976,1,1,1,Transit Timing Variations,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.95931924,0.00000052,-0.00000052,0,0.056500,,,0,12.210,1.960,-1.460,0,,,,,,,,,,,,,,0.000000,,,0,349.40,146.52,-93.21,0,1103,,,0,1,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5712.00,77.00,-77.00,0,1.08,0.17,-0.13,0,0.98,0.07,-0.06,0,0.100,0.150,-0.150,0,[Fe/H],4.36,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m40.09s,292.1670600,+48d43m39.12s,48.7275345,1314.5100000,41.8450000,-41.8450000,15.4450000,0.3200000,-0.3200000,13.8050000,0.0600000,-0.0600000,15.2580000,0.0003370,-0.0003370,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1977 b,Kepler-1977,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.53702121,0.00002498,-0.00002498,0,0.048600,,,0,1.660,0.190,-0.110,0,,,,,,,,,,,,,,0.000000,,,0,95.61,38.11,-21.67,0,798,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4805.00,144.00,-144.00,0,0.69,0.08,-0.04,0,0.77,0.05,-0.08,0,-0.060,0.300,-0.300,0,[Fe/H],4.63,0.03,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m28.29s,290.6178587,+37d17m20.76s,37.2891002,592.7110000,12.3435000,-12.3435000,16.0470000,0.1260000,-0.1260000,13.3580000,0.0390000,-0.0390000,15.6540000,0.0004540,-0.0004540,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1978 b,Kepler-1978,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,10.84969477,0.00002777,-0.00002777,0,0.091400,,,0,2.670,0.380,-0.210,0,,,,,,,,,,,,,,0.000000,,,0,49.30,23.34,-12.14,0,676,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5251.00,158.00,-158.00,0,0.78,0.11,-0.06,0,0.87,0.06,-0.10,0,-0.040,0.300,-0.300,0,[Fe/H],4.59,0.03,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m01.62s,286.0067312,+38d00m34.35s,38.0095407,865.5120000,20.2140000,-19.3270000,15.4900000,0.0570000,-0.0570000,13.4400000,0.0310000,-0.0310000,15.3665000,0.0004340,-0.0004340,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1979 b,Kepler-1979,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,18.50845260,0.00013110,-0.00013110,0,0.138300,,,0,29.330,8.820,-2.940,0,,,,,,,,,,,,,,0.000000,,,0,51.32,46.25,-14.91,0,683,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5942.00,176.00,-193.00,0,0.94,0.28,-0.09,0,1.03,0.13,-0.14,0,-0.060,0.250,-0.300,0,[Fe/H],4.51,0.04,-0.21,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m22.30s,289.8429062,+38d18m34.64s,38.3096220,1076.2700000,36.1600000,-36.1600000,15.4840000,0.1500000,-0.1500000,13.6110000,,,15.2323000,0.0005700,-0.0005700,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-198 b,Kepler-198,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,17.79003700,0.00003500,-0.00003500,0,0.131000,,,0,2.820,0.420,-0.420,0,0.252,0.037,-0.037,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5574.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,,,,,,4.47,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m41.55s,290.6731326,+38d41m27.62s,38.6910045,495.3580000,4.2465000,-4.2465000,13.6840000,0.1030000,-0.1030000,12.0270000,0.0200000,-0.0200000,13.5662000,0.0004110,-0.0004110,2014-05-14,2014-03,2014-05-14
Kepler-198 c,Kepler-198,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,49.56741600,0.00022000,-0.00022000,0,0.259000,,,0,2.470,0.370,-0.370,0,0.220,0.033,-0.033,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5574.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,,,,,,4.47,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m41.55s,290.6731326,+38d41m27.62s,38.6910045,495.3580000,4.2465000,-4.2465000,13.6840000,0.1030000,-0.1030000,12.0270000,0.0200000,-0.0200000,13.5662000,0.0004110,-0.0004110,2014-05-14,2014-03,2014-05-14
Kepler-198 d,Kepler-198,1,1,3,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.31184443,0.00000133,-0.00000133,0,,,,,1.530,0.090,-0.070,0,0.136,0.008,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5636.00,74.56,-63.58,0,0.93,0.05,-0.04,0,0.97,0.04,-0.03,0,0.040,0.099,-0.099,0,[Fe/H],4.49,0.03,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m41.55s,290.6731326,+38d41m27.62s,38.6910045,495.3580000,4.2465000,-4.2465000,13.6840000,0.1030000,-0.1030000,12.0270000,0.0200000,-0.0200000,13.5662000,0.0004110,-0.0004110,2016-05-06,2016-05,2016-05-10
Kepler-1980 b,Kepler-1980,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,33.02571790,0.00061810,-0.00061810,0,0.204900,,,0,2.210,0.360,-0.120,0,,,,,,,,,,,,,,0.000000,,,0,23.95,10.11,-3.79,0,564,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5819.00,69.00,-87.00,0,0.99,0.16,-0.05,0,1.05,0.06,-0.07,0,0.140,0.150,-0.150,0,[Fe/H],4.47,0.03,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m40.13s,295.1672065,+38d38m13.34s,38.6370390,1709.4000000,145.4100000,-124.6000000,15.9060000,0.0920000,-0.0920000,13.8100000,0.0520000,-0.0520000,15.5691000,0.0004540,-0.0004540,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1981 b,Kepler-1981,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,453.54212000,0.00350100,-0.00350100,0,1.329200,,,0,9.230,1.760,-4.100,0,,,,,,,,,,,,,,0.000000,,,0,5.45,2.74,-3.85,0,390,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5874.00,87.00,-79.00,0,3.01,0.57,-1.33,0,1.52,0.15,-0.38,0,0.120,0.150,-0.150,0,[Fe/H],3.66,0.38,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m54.11s,287.9754691,+38d44m25.08s,38.7402988,659.3950000,6.8200000,-6.6840000,13.5630000,0.1140000,-0.1140000,11.9510000,0.0230000,-0.0230000,13.3811000,0.0002440,-0.0002440,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1982 b,Kepler-1982,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,3.82315697,0.00004481,-0.00004481,0,0.051100,,,0,0.770,0.140,-0.040,0,,,,,,,,,,,,,,0.000000,,,0,638.38,312.98,-117.51,0,1282,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6202.00,99.00,-149.00,0,1.12,0.20,-0.06,0,1.21,0.08,-0.09,0,0.210,0.150,-0.150,0,[Fe/H],4.42,0.03,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m38.40s,287.4099905,+39d39m31.06s,39.6586267,558.8550000,7.4480000,-7.2590000,12.6960000,0.0690000,-0.0690000,11.4730000,0.0170000,-0.0170000,12.6166000,0.0001820,-0.0001820,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1983 b,Kepler-1983,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.32851947,0.00002311,-0.00002311,0,0.068900,,,0,2.330,0.130,-0.180,0,,,,,,,,,,,,,,0.000000,,,0,100.13,18.77,-20.11,0,807,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5135.00,84.00,-76.00,0,0.87,0.05,-0.07,0,0.81,0.06,-0.03,0,0.120,0.150,-0.150,0,[Fe/H],4.46,0.08,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m10.08s,297.0420150,+39d54m43.87s,39.9121864,424.4280000,3.4950000,-3.4390000,14.5180000,0.0690000,-0.0690000,12.2320000,0.0210000,-0.0210000,14.3031000,0.0002880,-0.0002880,2017-05-08,2017-08-31 00:00,2017-05-08
